setor,lpa,lucro_liquido,divida_bruta_ativo,liquidez_corrente,liquidez_geral,rentabilidade_ativo,roe,margem_ebit,caixa_operacional,caixa_investimento,pandemia,variacao_valor_mercado
9,0.7823493861798984,0.09281780283516924,0.0018797581377862716,0.042483660130718956,0.14583333333333334,0.989306318891984,0.028282982378750644,0.4502581036969558,0.05447021385032294,0.805987269446308,1,-0.0066
9,0.7823705373317701,0.09281890031515753,0.004198126507722673,0.052287581699346414,0.15625,0.9894094913042386,0.03214537418694868,0.45137781826463214,0.05447134709429794,0.8059858926416242,1,-0.2301
9,0.782357549358845,0.09281823915756267,0.004198126507722673,0.052287581699346414,0.15625,0.9893167755553881,0.028806212796117375,0.45057124421164496,0.05447110230640263,0.8059866641120286,0,0.0998
9,0.7823532539471939,0.09281801742453302,0.006485165575362636,0.06535947712418301,0.14583333333333334,0.9892874968978563,0.027864398044857262,0.4503814620815303,0.05447077605211252,0.8059869919624465,0,0.1814
3,0.7942608920435361,0.09281737552545204,0.006359848366176885,0.1830065359477124,0.20833333333333334,0.9892373049135162,0.02625665367149404,0.4502106581644272,0.054470030334367134,0.8059869311037856,1,0.0248
3,0.788889756535602,0.09281725607256879,0.006547824179955512,0.10457516339869283,0.1875,0.989219877141176,0.025838069337600657,0.44979313747817495,0.054469850224258966,0.8059873140099065,1,-0.3593
3,0.7930172901872251,0.09281739552097257,0.007800996271813026,0.09803921568627452,0.17708333333333334,0.9892275453610057,0.026132981027389177,0.44974569194564634,0.05446914111937574,0.8059876150174671,0,0.0984
3,0.7890597227500598,0.09281731273537489,0.009868730223377925,0.13398692810457516,0.17708333333333334,0.9892219684738568,0.02588563573917945,0.4494515296439686,0.05447021114045286,0.8059868610004892,0,0.3018
9,0.782342376606088,0.10736388344435255,0.02183652370061719,0.08169934640522876,0.0625,0.9892568240185374,0.030927674306531566,0.451842784483413,0.07257750266377083,0.7650453268935424,1,-0.0066
9,0.7823464754392853,0.1143070690364639,0.01813966602963752,0.06209150326797386,0.0625,0.9892693720146224,0.030061965797797525,0.451842784483413,0.08564398161492345,0.718256087943349,1,-0.2301
9,0.7823414195794053,0.10579674716667666,0.01770105579748739,0.08823529411764706,0.07291666666666667,0.989235910691729,0.027417273870016603,0.4509128520458513,0.08257839295974864,0.7581892712819139,0,0.0998
9,0.7823389520024994,0.10163710566675462,0.02095930323631693,0.06209150326797386,0.0625,0.9892240598065376,0.027017716096754737,0.4508464283003112,0.08195868047111507,0.7101586114370309,0,0.1814
9,0.7823458874282965,0.09281724111566893,0.002255709765343526,0.03594771241830066,0.052083333333333336,0.9892268482501121,0.025761963095074586,0.45552455780763673,0.05447048095022231,0.8059866035095443,1,3817.6936
9,0.78235833567266,0.09281771869598415,0.0009712083711895736,0.016339869281045753,0.0625,0.9892986506721542,0.027036742657386252,0.45428148485538594,0.05447022694802833,0.8059813749775873,1,0.2786
9,0.7823400642226981,0.09281722757979499,0.0036655283686832293,0.016339869281045753,0.04166666666666667,0.9892261511392184,0.025723909973811552,0.4548223639262126,0.05447025708607796,0.8059810631103645,0,-0.4056
9,0.7823350669914797,0.09281709327116966,0.003289576741125975,0.0196078431372549,0.04166666666666667,0.9892059349233037,0.02537191860212848,0.45151066575571236,0.05447015990835989,0.8059874495607673,0,-0.1773
9,0.7824099340680176,0.09281978852860792,0.002913625113568721,0.06209150326797386,0.16666666666666669,0.989334900438622,0.028806212796117375,0.45057124421164496,0.054471383177772906,0.8059856354291323,1,-0.197
9,0.7824097167970951,0.09281978073464207,0.0046367367398728035,0.05882352941176471,0.13541666666666669,0.989325837997005,0.02853032766696037,0.45029606012297874,0.05447204996129717,0.8059869610987296,1,2496.9774
9,0.7824333131090315,0.09282066227649623,0.009994047432563677,0.052287581699346414,0.10416666666666667,0.9893864866447494,0.03098475398842612,0.4504573749335762,0.05447298417790155,0.8059849731011178,0,-0.9981
9,0.7824026296265266,0.09281966584830989,0.009304802782042043,0.0457516339869281,0.09375,0.9893056217810903,0.03139382504200374,0.45048584225309335,0.05447216104005643,0.805986462879703,0,2103.7411
2,0.7823400349083672,0.0928173866046371,0.003101600927347348,0.052287581699346414,0.10416666666666667,0.9892177858084951,0.02655156536128256,0.4494420405374629,0.05447057596966953,0.8059859622659817,1,-0.0309
2,0.7823320303716814,0.09281696785961166,0.004260785112315549,0.06209150326797386,0.09375,0.9891961753707931,0.02494382098791934,0.44903400895771645,0.05447093306539086,0.8059868038730968,1,-0.0235
2,0.7823355653351036,0.09281715274712536,0.004762053949058554,0.05555555555555556,0.09375,0.9892045407015165,0.025628777170653965,0.4490814544902451,0.05447067454674674,0.8059865365137819,0,0.2896
2,0.7823337668146892,0.09281776124005485,0.004511419530687052,0.052287581699346414,0.09375,0.9892003580361548,0.025276785798970892,0.44905298717072795,0.05447125637288236,0.8059862897265657,0,-0.2527
9,0.7830215034325313,0.09281755294655841,0.01040132836241737,0.07516339869281045,0.14583333333333334,0.9893599964307921,0.03137479848137223,0.45214643589159637,0.054470331315046534,0.8059867733880758,1,-0.4073
9,0.7822398195575334,0.09281699034554032,0.011591841849682007,0.0457516339869281,0.13541666666666669,0.989173170711304,0.02450621009339444,0.4504099294010475,0.054470193955730294,0.8059874544169855,1,-0.606
9,0.7822231534982769,0.09281697835111823,0.00849024092233466,0.0457516339869281,0.13541666666666669,0.9891606227152189,0.024287404646131987,0.450286571016473,0.054470504172920424,0.8059870044816879,0,0.7279
9,0.7821465999855307,0.09281692325384915,0.010651962780788872,0.03594771241830066,0.10416666666666667,0.9891313440576872,0.023497802379924014,0.4480566309876261,0.05447018186126916,0.8059871159519438,0,-0.4925
3,0.7823962115124498,0.09281883522253671,0.007707008364923713,0.04901960784313726,0.0625,0.9892519442422821,0.02640886615654618,0.4749582479313747,0.054470520480267015,0.8059795402515775,1,0.4635
3,0.7823997947582992,0.09281891767575885,0.009022839061374103,0.0457516339869281,0.04166666666666667,0.9892456702442396,0.026361299754967385,0.4704319441281408,0.054470534947715483,0.8059847278955139,1,0.4963
3,0.7823669437396862,0.09281798367155485,0.009492778595820671,0.05882352941176471,0.07291666666666667,0.9892219684738568,0.025780989655706105,0.4599275032262961,0.05447064029946789,0.8059903904909544,0,0.1026
3,0.7823956631620262,0.09281871207016905,0.009555437200413547,0.04901960784313726,0.07291666666666667,0.989235910691729,0.02617103414865221,0.46974872845972815,0.054470311487090035,0.8059909631125899,0,-0.4604
14,0.7823498431385846,0.09281752756559052,0.019204862307716408,0.06535947712418301,0.07291666666666667,0.9892282424718993,0.027569486355068742,0.4503435056555074,0.05447159861984836,0.8059863274736377,1,-0.2688
14,0.7824005224434525,0.09281901705123193,0.013816222312729096,0.052287581699346414,0.07291666666666667,0.989282617121601,0.031089400071899465,0.45051430957261057,0.054472160928996184,0.8059863864833716,1,-0.9997
14,0.7823435646986723,0.09281734747102861,0.014066856731100598,0.052287581699346414,0.07291666666666667,0.9892122089213462,0.025904662299810966,0.45005883246033546,0.05447193007546015,0.8059858295664785,0,-0.4048
14,0.7823424731709424,0.09281731614583708,0.01387888091732197,0.03594771241830066,0.07291666666666667,0.9892101175886654,0.02580952949665338,0.44986905033022084,0.058384721003197165,0.8059853458938303,0,0.9813
8,0.7823388882007205,0.09281726887143606,0.0,0.05882352941176471,0.10416666666666667,0.9892930737850053,0.02826395581811913,0.45055226599863346,0.05447019963461104,0.8059875710998793,1,1.4372
8,0.782335244601837,0.09281711556923389,0.0,0.04901960784313726,0.09375,0.9892484586878141,0.02663718488412439,0.4501537235253928,0.054470115813738944,0.805987564305629,1,-0.2279
8,0.7823367034208883,0.09281717110485334,0.0,0.052287581699346414,0.10416666666666667,0.9892617037947927,0.026979662975491703,0.450922341152357,0.05447024954878905,0.8059872022611977,0,-0.2245
8,0.7823360878199411,0.09281714751100616,0.0,0.04901960784313726,0.11458333333333334,0.9892589153512182,0.026808423929808044,0.4509033629393456,0.05447024574312451,0.8059873880560957,0,-0.464
2,0.7823442147870675,0.09282010767657659,0.005075346972022933,0.05882352941176471,0.13541666666666669,0.9892212713629632,0.026066388065178865,0.44940408411144,0.05897021953105469,0.7945172249724827,1,-0.5722
2,0.7823544972196952,0.0990392438993768,0.003571540461793916,0.06209150326797386,0.13541666666666669,0.9892428818006652,0.026513512240019525,0.4496792682001062,0.06015722036868219,0.7927276528812666,1,-0.2052
2,0.7823497120862821,0.09282176062836822,0.0029449544158651588,0.052287581699346414,0.13541666666666669,0.9892338193590482,0.026199573989599486,0.4492902148333712,0.06432985388606346,0.805977477572904,0,0.3846
2,0.7823533763776345,0.0985814519720988,0.0014411479056361414,0.052287581699346414,0.14583333333333334,0.989241487578878,0.026370813035283144,0.4494989751764973,0.06367697880701309,0.8059798579551726,0,-0.4048
10,0.7823083926748073,0.09281685881634534,0.008020301387888092,0.08823529411764706,0.07291666666666667,0.9891431949428786,0.022517934507400868,0.4437011311014954,0.05447000406491618,0.805987466568669,1,-0.2376
10,0.7823658711800527,0.0928173222442059,0.008521570224631098,0.04901960784313726,0.09375,0.9892672806819416,0.028416168303171268,0.4435872618234266,0.05446996747056407,0.8059874772501214,1,-0.4642
10,0.7823601859242463,0.09281731156483489,0.009461449293524233,0.0457516339869281,0.08333333333333334,0.9892763431235586,0.028159309734645782,0.4453332574204812,0.05447005419010866,0.8059876467722332,0,-0.1438
10,0.7823205874364279,0.09281690490575525,0.011059243710642564,0.0457516339869281,0.07291666666666667,0.9891571371607508,0.023250457091714288,0.4507135808092309,0.054469930631879396,0.8059876932961401,0,-0.4768
12,0.7823456908498428,0.09281712726018267,0.0034462232526081644,0.032679738562091505,0.0625,0.9892644922383671,0.026703777846334698,0.4503814620815303,0.05447019727272974,0.8059870311574736,1,0.2813
12,0.7823430680794208,0.09281711203352874,0.0018170995331933957,0.032679738562091505,0.0625,0.9892505500204949,0.02632324663370435,0.45003036514081823,0.054470166379470414,0.8059871821346237,1,0.0
12,0.7823490930365902,0.09281714701485134,0.0005952567436323193,0.029411764705882356,0.052083333333333336,0.9892756460126649,0.026827450490439563,0.45054277689212774,0.05447017805190261,0.8059871477624005,0,-0.2204
12,0.7823645623814003,0.09281723682850601,0.0007832325574109464,0.032679738562091505,0.10416666666666667,0.9893244437752178,0.027854884764541503,0.45017270173840424,0.05447014973153906,0.8059871100710191,0,-0.2178
2,0.7823571268876068,0.09281740696625246,0.0,0.04901960784313726,0.125,0.9892345164699419,0.027093822339280805,0.44986905033022084,0.054469948853164286,0.8059822390391425,1,2.9972
2,0.7823399573116092,0.09281716955858446,0.0,0.07189542483660132,0.11458333333333334,0.9892101175886654,0.025619263890338206,0.4494610187504744,0.05447001928757434,0.8059869045727954,1,-0.9997
2,0.7823305318920648,0.09281700074552318,0.0,0.08823529411764706,0.125,0.9891940840381123,0.025096033472971478,0.44905298717072795,0.054470812924115264,0.8059869695191446,0,-0.2916
2,0.7823415402854734,0.09281719599448346,0.0,0.05882352941176471,0.125,0.989214300254027,0.025695370132864277,0.4493471494724056,0.054470540252693385,0.8059855219094632,0,-0.4654
13,0.782333283990417,0.09281698208913892,0.0007205739528180707,0.10457516339869283,0.13541666666666669,0.989198266703474,0.025191166276129065,0.4487778030820617,0.05447062008280053,0.793273565316658,1,-0.2524
13,0.7823346410714966,0.09281720381735152,0.0005012688367430057,0.06535947712418301,0.13541666666666669,0.9892045407015165,0.02537191860212848,0.4490814544902451,0.05447084645690651,0.8059838953436864,1,0.3995
13,0.7823315992785811,0.09281670276843208,0.0005325981390394436,0.0457516339869281,0.13541666666666669,0.989189204261857,0.025038953791076925,0.44930919304638267,0.054471065552864156,0.8059821560824612,0,0.0786
13,0.7823350083628181,0.09281726120271318,0.0005952567436323193,0.0392156862745098,0.125,0.9892080262559846,0.025419485003707273,0.4494610187504744,0.054470598733318616,0.8059799056597196,0,-0.4827
9,0.7823595289383615,0.09281949048889535,0.005200664181208685,0.10784313725490197,0.14583333333333334,0.9892331222481546,0.025980768542337038,0.44915736734229095,0.05447361114262446,0.8059829901936247,1,-0.7016
9,0.7823584443081212,0.09281937898894016,0.006109213947805382,0.06535947712418301,0.11458333333333334,0.9892296366936866,0.025942715421074004,0.4492237910878311,0.05447045294082746,0.8059807276971663,1,-0.6198
9,0.782379324733526,0.0928213386318428,0.005513957204173064,0.07516339869281045,0.13541666666666669,0.9892505500204949,0.026456432558124972,0.44961284445456606,0.062339720856208924,0.8059835930218283,0,-0.2099
9,0.7823669299447069,0.09282016950806338,0.00585857952943388,0.07189542483660132,0.14583333333333334,0.989235910691729,0.026066388065178865,0.44948948606999156,0.05447224859625491,0.8059837877494945,0,-0.669
3,0.7823506708373371,0.09281745754514084,0.0014411479056361414,0.06209150326797386,0.14583333333333334,0.9892226655847504,0.026056874784863106,0.4496223335610718,0.054470459286069695,0.8059872865544528,1,-0.0725
3,0.7823556784147899,0.09281756815876122,0.001378489301043266,0.0915032679738562,0.15625,0.9892261511392184,0.026161520868336452,0.4497172246261291,0.054470346856077406,0.8059872762851107,1,-0.5154
3,0.7823660091298448,0.09281780863006474,0.003101600927347348,0.0784313725490196,0.15625,0.9892317280263674,0.026456432558124972,0.4500872997798526,0.0544694975672456,0.8059873300933448,0,0.5396
3,0.7823853600369297,0.09281826940855495,0.0038535041824618566,0.08169934640522876,0.14583333333333334,0.9892428818006652,0.026941609854228665,0.45017270173840424,0.05447008242902803,0.8059868259933934,0,-0.7028
10,0.7827790083905115,0.09281777728078802,0.03938093298662239,0.08169934640522876,0.052083333333333336,0.9893767270922388,0.025233214975124717,0.4507989827677825,0.05447027891682095,0.8059873867974887,1,0.7605
10,0.783105187225156,0.09281830423573238,0.027162505091011625,0.07516339869281045,0.08333333333333334,0.9894255248547916,0.025075047176594912,0.4497741592651635,0.05447049974161648,0.8059868046861792,1,-0.1959
10,0.7824352702717068,0.09281722195831282,0.02590933299915411,0.05882352941176471,0.08333333333333334,0.989232425137261,0.038719050885137954,0.4495274424960145,0.0544705080415191,0.805987629909127,0,0.1252
10,0.7822097896121685,0.09281685768434166,0.026817882765750804,0.052287581699346414,0.08333333333333334,0.9891613198261126,0.006231198606821954,0.44930919304638267,0.05447060675557062,0.8059868202684023,0,-0.3992
2,0.7823492827175542,0.09281990318853937,0.005545286506469501,0.052287581699346414,0.10416666666666667,0.989210814699559,0.02588563573917945,0.44879678129507317,0.03831273182369359,0.7913140367271325,1,0.7605
2,0.7823208547141499,0.09281465437162292,0.0058899088317303176,0.04901960784313726,0.10416666666666667,0.9891912955945379,0.024839174904445992,0.448872694147119,0.06581346333128009,0.7943641538566648,1,-0.1959
2,0.7823084944127789,0.09281234157247048,0.00614054325010182,0.0392156862745098,0.10416666666666667,0.9891822331529209,0.0243539976083423,0.44857853184544133,0.06688889674455052,0.8059857700778057,0,0.1252
2,0.7823443492881148,0.09281921943904102,0.0038535041824618566,0.0392156862745098,0.10416666666666667,0.9892087233668782,0.025685856852548518,0.44906247627723367,0.11309258514353487,0.7916125047974646,0,-0.3992
9,0.7823527193917497,0.09282078978346532,0.0046680660421692406,0.0915032679738562,0.25,0.9892812228998139,0.02794050428738333,0.4502011690579214,0.054466890261304815,0.8059852441137345,1,-0.2073
9,0.7823356567268409,0.09281749132702125,0.005513957204173064,0.08169934640522876,0.22916666666666669,0.9892094204777717,0.025486077965917585,0.4490719653837394,0.05446801138490461,0.8059847016875291,1,0.158
9,0.782316009227703,0.09281303005229916,0.0046993953444656785,0.10784313725490197,0.22916666666666669,0.9890937000694321,0.02308873132634639,0.44669968875730653,0.054473424272649125,0.8059860771110866,0,0.2905
9,0.7823269176075122,0.09281551056141141,0.0038221748801654186,0.07516339869281045,0.19791666666666666,0.9891578342716444,0.024277891365816227,0.4486164882714643,0.05447030199143873,0.8059868897702405,0,-0.3893
9,0.7813381348827715,0.0928142995197761,0.007519032551145086,0.00980392156862745,0.052083333333333336,0.9888803841359867,0.025401048266455332,0.4499829196082896,0.05446974412099887,0.8059872294381986,1,-0.0806
9,0.7838672218766436,0.09282130654074239,0.00921081487515273,0.026143790849673207,0.09375,0.989678576109173,0.024980047559361746,0.44981211569118645,0.05446981273402084,0.8059872711504397,1,-0.0463
9,0.7823218841644735,0.09281702506674294,0.009994047432563677,0.026143790849673207,0.09375,0.9891968724816868,0.024848688184761752,0.44985007211720934,0.054469936458840476,0.8059872017265682,0,0.3794
9,0.7823403918534543,0.09281707634410169,0.0108399385945675,0.026143790849673207,0.10416666666666667,0.9892024493688356,0.02551461780686486,0.4499829196082896,0.054469887340594256,0.8059871662293954,0,-0.1132
9,0.7824157796904573,0.09281722064326173,3.132930229643786e-05,0.006535947712418302,0.020833333333333336,0.9892888911196436,0.025267852828754395,0.45032452744249596,0.054470074984289324,0.8059873758821359,1,-0.9995
9,0.7823496224189173,0.09281708942717415,3.132930229643786e-05,0.00980392156862745,0.03125,0.9892156944758143,0.025274959249150266,0.44981211569118645,0.05447013106231116,0.8059873058679444,1,-0.5663
9,0.7823626172893319,0.09281711520313908,3.132930229643786e-05,0.00980392156862745,0.03125,0.9892254540283248,0.02527336101805722,0.4497646701586578,0.05447011309646485,0.8059872063823003,0,0.697
9,0.7823629587150672,0.09281711587752425,0.0,0.013071895424836603,0.03125,0.9892226655847504,0.025273189779011537,0.44990700675624373,0.054470180813600805,0.8059870357018245,0,-0.5292
14,0.7821884125675123,0.09281703658427838,0.002255709765343526,0.026143790849673207,0.0625,0.9891759591548783,0.024896254586340545,0.44707925301753576,0.05447006688429515,0.8059873719169669,1,0.0025
14,0.7824163176946465,0.09281707009158767,0.0014411479056361414,0.0196078431372549,0.052083333333333336,0.989214300254027,0.025495591246233344,0.4516814696728155,0.054470081895938834,0.8059873606117801,1,-0.608
14,0.7810579347138296,0.09281687037723411,0.0010025376734860115,0.026143790849673207,0.09375,0.9888483170348805,0.021205101823826164,0.43214339937751456,0.054470065840328805,0.8059869663113675,0,0.0082
14,0.7827622699076142,0.09281712095468124,0.00012531720918575144,0.14705882352941177,0.3125,0.9893056217810903,0.026875016892018357,0.4551734608669247,0.05447007709813607,0.8059803725472283,0,1.8914
10,0.782377127883087,0.09282100522062763,0.021303925561577744,0.0784313725490196,0.052083333333333336,0.9892268482501121,0.028035637090540917,0.4516435132467926,0.023856226495324543,0.8059862501528428,1,0.1389
10,0.7823602997328248,0.09281973818093732,0.021147279050095554,0.052287581699346414,0.04166666666666667,0.9892149973649207,0.027027229377070496,0.45106467774994297,0.0390257793457708,0.8059817788122264,1,-0.4434
10,0.7823026315466153,0.09281392277931319,0.019079545098530656,0.02287581699346405,0.03125,0.9891822331529209,0.02293651884129425,0.4498310939041979,0.06641700174561908,0.805984392983531,0,0.0541
10,0.7823449079847727,0.09281817306299814,0.020990632538613364,0.026143790849673207,0.03125,0.9892059349233037,0.026152007588020693,0.45051430957261057,0.04516280582924596,0.8059848943769203,0,0.2676
9,0.7824425833350598,0.11373261810738848,0.02020739998120242,0.03594771241830066,0.07291666666666667,0.9892965593394734,0.03919471490092589,0.4500778106733469,0.08791350150972156,0.7540225246992714,1,0.6719
9,0.7824424540071298,0.1128840007010523,0.01491274789310442,0.042483660130718956,0.0625,0.989214300254027,0.02692258329359715,0.4493756167919228,0.0890284982857721,0.7342077956603186,1,-0.4663
9,0.7822975929304593,0.08550587481977538,0.013346282778282528,0.0392156862745098,0.0625,0.9891808389311336,0.023935413274448914,0.4487493357625445,0.10095388130230773,0.737818070874455,0,0.1581
9,0.782386749881085,0.10628260796848903,0.015038065102290173,0.042483660130718956,0.0625,0.989219877141176,0.02692258329359715,0.44905298717072795,0.10173118828458305,0.73314041895218,0,-0.6104
14,0.7823692337062348,0.09282042787465931,0.01008803533945299,0.03594771241830066,0.04166666666666667,0.9892366078026227,0.026732317687281976,0.45169095877932125,0.06028540610833074,0.7891083001033238,1,0.1389
14,0.7823780883585144,0.09282126889078128,0.009336132084338481,0.026143790849673207,0.03125,0.9892421846897715,0.026884530172334116,0.4517099369923327,0.06140095448361906,0.7855138521507444,1,-0.4434
14,0.7823947199303228,0.0985982200778572,0.011936464174942825,0.0457516339869281,0.052083333333333336,0.9892463673551333,0.02719846842275415,0.4523741744477339,0.06788024274112896,0.7843998624309128,0,0.0541
14,0.7824059731846124,0.09963562198082573,0.012406403709389393,0.052287581699346414,0.04166666666666667,0.9892484586878141,0.025296230943936304,0.4521084794655734,0.06476991161355213,0.7769033540629249,0,0.2676
3,0.7823615878390084,0.09282081077611253,0.008082959992480968,0.0784313725490196,0.125,0.9892303338045801,0.026599131762861352,0.45018219084490996,0.05446856588651691,0.8059834719950696,1,1.3081
3,0.7823274487142117,0.09281620703270445,0.010307340455528054,0.06535947712418301,0.11458333333333334,0.9891968724816868,0.025096033472971478,0.4491953237683139,0.05446705714783931,0.7888487931596112,1,-0.5174
3,0.7823327649543242,0.09281691433269663,0.00980607161878505,0.06862745098039216,0.11458333333333334,0.9891996609252612,0.025248245958023618,0.4487588248690502,0.05446700806661317,0.7870122293607886,0,-0.4813
3,0.782318335406072,0.09281463401000757,0.01040132836241737,0.05555555555555556,0.10416666666666667,0.989189204261857,0.024667935858762334,0.4491289000227738,0.05446857481946296,0.8059775638487435,0,-0.9995
3,0.7823377173518602,0.09281717510781107,0.0020990632538613364,0.10784313725490197,0.27083333333333337,0.9892122089213462,0.025533644367496378,0.4493471494724056,0.05446815547076994,0.8059923556554303,1,0.6655
3,0.7823394313780269,0.09281722573005279,0.007581691155737961,0.0915032679738562,0.19791666666666666,0.9892129060322399,0.025628777170653965,0.4492902148333712,0.05446877576817589,0.8059885936679504,1,-0.3852
3,0.7823484877818774,0.09281749333090863,0.009492778595820671,0.08496732026143791,0.1875,0.9892310309154737,0.026161520868336452,0.44974569194564634,0.05446977935671394,0.8059875957819423,0,-0.3233
3,0.7823417713513752,0.09281729489788691,0.00892885115448479,0.07516339869281045,0.1875,0.9892226655847504,0.025914175580126726,0.44936612768541706,0.054469950707870446,0.8059892939769373,0,-0.1084
9,0.782437949946418,0.09281731415158376,0.005106676274319371,0.08496732026143791,0.25,0.9892798286780267,0.026979662975491703,0.44991649586274945,0.05446991400616009,0.8059872075295261,1,0.324
9,0.7825137861202454,0.0928175000073219,0.003038942322754472,0.10130718954248367,0.3020833333333333,0.9893209582207497,0.027778778522015435,0.45012525620587557,0.05447035806205655,0.8059871921812035,1,0.09
9,0.7825049780260206,0.09281747837400878,0.0014724772079325794,0.14379084967320263,0.4166666666666667,0.9893111986682392,0.027284087945595982,0.450039854247324,0.054470603053562314,0.8059871530975576,0,0.0449
9,0.782393907750922,0.09281720496862336,0.0026003320906043425,0.16013071895424838,0.45833333333333337,0.9892386991353035,0.025923688860442485,0.44928072572686545,0.05447022909889516,0.8059871899424425,0,-0.1942
8,0.7823469289492267,0.09281924054729711,0.008897521852188351,0.04901960784313726,0.0625,0.9892296366936866,0.02596174198170552,0.4531807485007211,0.05447265606890527,0.8059786167904546,1,0.3976
8,0.7823563164325783,0.09282076348244336,0.008521570224631098,0.0457516339869281,0.0625,0.9892498529096013,0.02640886615654618,0.4543099521749031,0.05892673574147715,0.805977067656854,1,0.1162
8,0.782363869183695,0.09773231432576782,0.008584228829223972,0.0457516339869281,0.0625,0.9892617037947927,0.026713291126650458,0.455021635162833,0.05886656329845031,0.805983231656822,0,0.3459
8,0.78237432922668,0.09927580858590215,0.01359691719665403,0.0457516339869281,0.052083333333333336,0.9892749489017714,0.027303114506227497,0.45505010248235017,0.0599840737381415,0.8059784481371157,0,0.2932
9,0.7836241439967522,0.09281768332929859,0.007863654876405902,0.029411764705882356,0.03125,0.9896046823544501,0.02517011338679029,0.4493851058984285,0.054470076683511136,0.8059872996528762,1,-0.0564
9,0.7825844146894214,0.09281720205913302,0.00686111720291989,0.032679738562091505,0.052083333333333336,0.9892784344562394,0.025175707195615956,0.4489296287861534,0.05447008054840781,0.8059873196012403,1,-0.4711
9,0.782121717291783,0.0928169360623505,0.008364923713148908,0.032679738562091505,0.052083333333333336,0.9891418007210914,0.025620776501908412,0.44824641311774077,0.05447002676933313,0.8059873006441683,0,-0.3493
9,0.7826093008319139,0.09281721636573288,0.007519032551145086,0.029411764705882356,0.0625,0.9892651893492608,0.02558350346963127,0.45087489561982835,0.054470252902808575,0.8059870092488012,0,0.9333
9,0.7823945509418275,0.09281964576608268,0.011936464174942825,0.042483660130718956,0.08333333333333334,0.9892303338045801,0.026732317687281976,0.4495653989220374,0.054469785416901534,0.8059820205204623,1,0.2661
9,0.7823654607794213,0.09281840158323289,0.013346282778282528,0.05555555555555556,0.08333333333333334,0.9892191800302823,0.026161520868336452,0.4493756167919228,0.061424891669334056,0.8059819803786954,1,0.1357
9,0.7823372638419187,0.09281720599465225,0.014568125567843603,0.052287581699346414,0.08333333333333334,0.9892052378124101,0.02551461780686486,0.4491668564487967,0.061849252881599766,0.8059815178573277,0,0.3286
9,0.7823642071606857,0.09281833311386913,0.012531720918575143,0.05555555555555556,0.08333333333333334,0.9892170886976015,0.026066388065178865,0.44930919304638267,0.06260335937781324,0.8059804846078044,0,-0.3919
5,0.782389514050044,0.1117239281341242,0.014098186033397036,0.03594771241830066,0.10416666666666667,0.9892331222481546,0.026970149695175943,0.4504004402945418,0.054470546897798296,0.6909975226827156,1,-0.9996
5,0.7824007793749402,0.11554383846632942,0.014756101381622231,0.0392156862745098,0.10416666666666667,0.9892366078026227,0.02705576921801777,0.45074204812874813,0.07157333661242421,0.7234651281989251,1,-0.4531
5,0.7823971702635047,0.11430585996017968,0.014505466963250727,0.03594771241830066,0.10416666666666667,0.989232425137261,0.02678939736917653,0.4507705154482653,0.06051173579021409,0.75309251436466,0,-0.1611
5,0.782385451428667,0.11032698740734044,0.015038065102290173,0.0392156862745098,0.11458333333333334,0.9892240598065376,0.026389839595914663,0.45055226599863346,0.06647196916496587,0.7411747312077666,0,-0.2798
8,0.781509858232706,0.09281670657870834,0.0,0.00980392156862745,0.03125,0.9888796870250931,0.025703047350079094,0.4450390951188035,0.054469972305386916,0.8059877641234139,1,-0.0403
8,0.7812470673275254,0.09281632702509585,0.011466524640496257,0.016339869281045753,0.04166666666666667,0.9884663002651808,0.02564834598826348,0.43794124345251645,0.05446966645656659,0.8059872334145056,1,0.0282
8,0.7820043064993656,0.09281681436954504,0.015915285566590432,0.016339869281045753,0.04166666666666667,0.9889215136787098,0.025319557507270544,0.44621574432551425,0.05446993894659006,0.8059873870870797,0,0.46
8,0.7820175341600543,0.09281682439861606,0.0014098186033397037,0.0196078431372549,0.010416666666666668,0.988219523008842,0.025305259046955957,0.4463675700296059,0.05447008787468225,0.8059872344503504,0,0.0575
13,0.7823603825027,0.09281712832956487,0.0036655283686832293,0.09477124183006536,0.125,0.9892136031431334,0.02558121076907517,0.44966028998709473,0.05447018213521777,0.8059873541850877,1,0.0983
13,0.7823602169629496,0.09281712650390786,0.0029449544158651588,0.08496732026143791,0.14583333333333334,0.9892136031431334,0.025543157647812138,0.4485310863129127,0.0544700187322731,0.8059878950185426,1,-0.5199
13,0.7823386830004048,0.09281707053957211,0.0010651962780788872,0.11111111111111112,0.13541666666666669,0.989201752257942,0.02529581235960241,0.448768313975556,0.054470081399869724,0.8059880043057279,0,-0.6686
13,0.7822699564139871,0.09281689505973165,0.0009398790688931358,0.09477124183006536,0.16666666666666669,0.9891613198261126,0.024563289775288988,0.44727852425415615,0.05447006513694723,0.8059878302169889,0,-0.25
2,0.7823468772180547,0.09786512003555205,0.00657915348225195,0.042483660130718956,0.08333333333333334,0.9892122089213462,0.025628777170653965,0.44893911789265917,0.05446963557441329,0.805980160488655,1,-0.2391
2,0.7822978308938506,0.07904211928509622,0.007800996271813026,0.0392156862745098,0.07291666666666667,0.9891641082696869,0.02421129840360592,0.44855006452592416,0.05447254427565841,0.8059788267216479,1,-0.4309
